"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Launch Statistics","Block Size","","256",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Launch Statistics","Grid Size","","65,536",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Launch Statistics","Registers Per Thread","register/thread","16",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Launch Statistics","Shared Memory Configuration Size","Kbyte","8.19",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Launch Statistics","Static Shared Memory Per Block","byte/block","0",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Launch Statistics","# SMs","SM","68",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Launch Statistics","Stack Size","","1,024",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Launch Statistics","Threads","thread","16,777,216",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Launch Statistics","# TPCs","","34",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Launch Statistics","Enabled TPC IDs","","all",
